LGA_CODE,LGA_NAME,STATE,TOTAL_POP_2020,TOTAL_POP_2024,TOTAL_POP_2025,POP_CHANGE_1Y,POP_GROWTH_1Y_PCT,POP_CHANGE_5Y,POP_GROWTH_5Y_PCT,IS_UNINCORPORATED,AGE_5_9_2024,AGE_10_14_2024,AGE_5_14_2024,AGE_5_14_SHARE_TOTAL_PCT,AGE_5_14_2019,AGE_5_14_CHANGE_5Y,AGE_5_14_GROWTH_5Y_PCT,GIRLS_5_14_2024,GIRLS_SHARE_OF_5_14_PCT,GIRLS_5_14_2019,GIRLS_5_14_CHANGE_5Y,GIRLS_5_14_GROWTH_5Y_PCT,LGA_NAME_2021,IRSD_SCORE_2021,IRSD_DECILE_2021,IRSAD_SCORE_2021,IRSAD_DECILE_2021,IER_SCORE_2021,IER_DECILE_2021,IEO_SCORE_2021,IEO_DECILE_2021,AGE_DATA_AVAILABLE,SEIFA_DATA_AVAILABLE,CULTURAL_DATA_AVAILABLE,CRICKET_SUPPLY_DATA_AVAILABLE
25490,Moyne,Victoria,17091,17666,17760,94,0.532095550775501,669,3.9143408811655256,0,1067,1149,2216,12.543869579984152,2384,-168,-7.046979865771812,1088,49.09747292418773,1180,-92,-7.796610169491526,Moyne,1029,9,998,8,1037,9,996,8,1,1,0,0
25620,Murrindindi,Victoria,14872,15550,15648,98,0.6302250803858521,776,5.21785906401291,0,756,802,1558,10.019292604501608,1606,-48,-2.9887920298879203,687,44.094993581514764,739,-52,-7.036535859269283,Murrindindi,1005,7,971,7,1012,8,970,7,1,1,0,0
25710,Nillumbik,Victoria,64322,63528,63797,269,0.4234353356000504,-525,-0.8162059637449084,0,3847,4371,8218,12.936028208034253,8842,-624,-7.057226871748473,4034,49.08736918958384,4335,-301,-6.9434832756632066,Nillumbik,1093,10,1088,10,1111,10,1074,9,1,1,0,0
25810,Northern Grampians,Victoria,11805,11724,11804,80,0.6823609689525759,-1,-0.00847098686997035,0,573,623,1196,10.201296485841011,1216,-20,-1.644736842105263,567,47.408026755852845,576,-9,-1.5625,Northern Grampians,951,4,921,3,959,3,916,3,1,1,0,0
25900,Port Phillip,Victoria,110574,112244,114434,2190,1.9511065179430527,3860,3.4908748892144628,0,3667,3770,7437,6.62574391504223,8126,-689,-8.478956436130938,3649,49.0654833938416,4037,-388,-9.61109734951697,Port Phillip,1061,10,1106,10,954,3,1144,10,1,1,0,0
25990,Pyrenees,Victoria,7544,7926,7957,31,0.3911178400201868,413,5.474549310710499,0,381,436,817,10.307847590209438,790,27,3.4177215189873418,415,50.79559363525091,394,21,5.32994923857868,Pyrenees,959,4,929,4,982,5,934,5,1,1,0,0
26080,Queenscliffe,Victoria,3095,3283,3317,34,1.0356381358513556,222,7.172859450726979,0,111,110,221,6.73164788303381,219,2,0.91324200913242,130,58.82352941176471,110,20,18.181818181818183,Queenscliffe,1082,10,1067,10,1029,9,1089,10,1,1,0,0
26170,South Gippsland,Victoria,30272,30937,31109,172,0.555968581310405,837,2.764931289640592,0,1645,1863,3508,11.339173158354074,3698,-190,-5.137912385073013,1637,46.664766248574686,1795,-158,-8.802228412256268,South Gippsland,1003,7,966,7,1010,8,966,7,1,1,0,0
26260,Southern Grampians,Victoria,16506,16450,16483,33,0.2006079027355623,-23,-0.13934326911426148,0,929,972,1901,11.556231003039514,1971,-70,-3.5514967021816335,952,50.07890583903208,946,6,0.6342494714587738,Southern Grampians,994,7,962,6,986,6,964,7,1,1,0,0
26350,Stonnington,Victoria,112610,113360,114789,1429,1.2605857445306987,2179,1.9349968919278926,0,3848,4139,7987,7.045695130557515,9042,-1055,-11.667772616677727,3894,48.75422561662702,4525,-631,-13.94475138121547,Stonnington,1084,10,1130,10,992,7,1158,10,1,1,0,0
26430,Strathbogie,Victoria,11158,11695,11839,144,1.2312954253954682,681,6.1032443090159525,0,551,549,1100,9.405728943993159,1090,10,0.9174311926605505,545,49.54545454545455,530,15,2.8301886792452833,Strathbogie,982,6,954,6,985,6,965,7,1,1,0,0
26490,Surf Coast,Victoria,35827,39834,40265,431,1.0819902595772455,4438,12.38730566332654,0,2679,2683,5362,13.460862579705779,4668,694,14.867180805484148,2572,47.96717642670645,2210,362,16.380090497737555,Surf Coast,1086,10,1076,10,1076,10,1074,9,1,1,0,0
26610,Swan Hill,Victoria,21499,20931,20962,31,0.14810568056949022,-537,-2.497790594911391,0,1201,1347,2548,12.173331422292295,2732,-184,-6.734992679355783,1247,48.9403453689168,1357,-110,-8.106116433308769,Swan Hill,941,3,927,4,952,3,921,4,1,1,0,0
26670,Towong,Victoria,6170,6143,6158,15,0.24418036789842099,-12,-0.1944894651539708,0,322,369,691,11.248575614520592,677,14,2.06794682422452,329,47.61215629522431,338,-9,-2.6627218934911245,Towong,1001,7,968,7,1007,8,970,7,1,1,0,0
26700,Wangaratta,Victoria,29517,30038,30089,51,0.16978493907716893,572,1.9378663143273367,0,1732,1860,3592,11.958186297356683,3696,-104,-2.813852813852814,1798,50.055679287305125,1806,-8,-0.4429678848283499,Wangaratta,988,6,957,6,988,6,959,7,1,1,0,0
26730,Warrnambool,Victoria,35418,35898,36255,357,0.994484372388434,837,2.363205149923768,0,2033,2172,4205,11.713744498300741,4304,-99,-2.300185873605948,2013,47.871581450653984,2083,-70,-3.3605376860297644,Warrnambool,995,7,961,6,982,6,957,7,1,1,0,0
26810,Wellington,Victoria,45105,46277,46551,274,0.592086781770642,1446,3.2058530096441635,0,2623,2756,5379,11.623484668409793,5387,-8,-0.1485056617783553,2643,49.13552704963748,2616,27,1.0321100917431194,Wellington,973,5,943,5,985,6,937,5,1,1,0,0
26890,West Wimmera,Victoria,3994,3903,3915,12,0.3074558032282859,-79,-1.9779669504256383,0,204,219,423,10.837817063797079,461,-38,-8.24295010845987,221,52.24586288416076,225,-4,-1.7777777777777777,West Wimmera,991,6,971,7,1003,7,987,8,1,1,0,0
26980,Whitehorse,Victoria,176794,182809,185256,2447,1.3385555415761805,8462,4.786361528106157,0,9285,10183,19468,10.649366278465502,20207,-739,-3.6571485128915717,9549,49.04972262173824,9940,-391,-3.9336016096579476,Whitehorse,1043,9,1067,10,1011,8,1093,10,1,1,0,0
27070,Whittlesea,Victoria,231040,252438,259759,7321,2.9001180487882174,28719,12.430315096952908,0,18152,17035,35187,13.938868157725857,30872,4315,13.977066597564136,16965,48.21382897092676,14967,1998,13.349368610944076,Whittlesea,990,6,981,7,1018,8,980,8,1,1,0,0
27170,Wodonga,Victoria,42666,44203,44717,514,1.162817003370812,2051,4.807106361036891,0,2871,3112,5983,13.535280410831843,5880,103,1.751700680272109,3016,50.409493565101116,2841,175,6.159802886307638,Wodonga,973,5,947,5,981,5,948,6,1,1,0,0
27260,Wyndham,Victoria,287292,335320,347830,12510,3.730764642729333,60538,21.07194074321596,0,29746,26649,56395,16.818263151616367,43082,13313,30.901536604614456,27383,48.55572302509088,20853,6530,31.314439169424062,Wyndham,1006,8,1004,8,1026,9,1007,9,1,1,0,0
27350,Yarra,Victoria,96662,99922,101356,1434,1.4351193931266388,4694,4.856096501210403,0,3128,3002,6130,6.134785132403275,6304,-174,-2.760152284263959,3124,50.962479608482866,3203,-79,-2.466437714642523,Yarra,1046,9,1108,10,942,2,1149,10,1,1,0,0
27450,Yarra Ranges,Victoria,158876,159779,160906,1127,0.7053492636704448,2030,1.2777260253279288,0,10025,9962,19987,12.509153267951358,20348,-361,-1.7741301356398662,9535,47.706008905788764,9708,-173,-1.7820354346930367,Yarra Ranges,1041,9,1014,9,1054,10,1001,8,1,1,0,0
27630,Yarriambiack,Victoria,6641,6311,6295,-16,-0.2535255902392648,-346,-5.210058726095468,0,312,333,645,10.22025035652036,769,-124,-16.124837451235372,276,42.7906976744186,350,-74,-21.142857142857142,Yarriambiack,946,3,923,3,958,3,945,6,1,1,0,0
29399,Unincorporated Vic,Victoria,934,945,917,-28,-2.9629629629629632,-17,-1.8201284796573876,1,30,40,70,7.4074074074074066,84,-14,-16.666666666666664,48,68.57142857142857,47,1,2.127659574468085,Unincorporated Vic,1012,8,1022,9,917,2,1008,9,1,1,0,0
30250,Aurukun,Queensland,1196,1158,1165,7,0.6044905008635579,-31,-2.591973244147157,0,69,91,160,13.81692573402418,224,-64,-28.57142857142857,95,59.375,114,-19,-16.666666666666664,Aurukun,501,1,700,1,546,1,833,1,1,1,0,0
30300,Balonne,Queensland,4392,4345,4350,5,0.11507479861910241,-42,-0.9562841530054645,0,305,256,561,12.91139240506329,603,-42,-6.965174129353234,288,51.33689839572193,292,-4,-1.36986301369863,Balonne,943,3,929,4,942,2,929,5,1,1,0,0
30370,Banana,Queensland,14587,15040,15144,104,0.6914893617021276,557,3.818468499348735,0,1042,1129,2171,14.434840425531913,2131,40,1.8770530267480057,1052,48.45693228926762,1033,19,1.8393030009680542,Banana,992,7,954,6,998,7,909,3,1,1,0,0
30410,Barcaldine,Queensland,2862,2910,2937,27,0.9278350515463918,75,2.6205450733752618,0,184,174,358,12.302405498281786,386,-28,-7.253886010362693,178,49.72067039106145,189,-11,-5.82010582010582,Barcaldine,1002,7,971,7,989,6,956,6,1,1,0,0
30450,Barcoo,Queensland,302,315,321,6,1.9047619047619049,19,6.291390728476822,0,10,25,35,11.11111111111111,31,4,12.903225806451612,14,40.0,16,-2,-12.5,Barcoo,988,6,959,6,1002,7,879,1,1,1,0,0
30760,Blackall Tambo,Queensland,1919,1962,1975,13,0.6625891946992865,56,2.918186555497655,0,106,125,231,11.773700305810397,233,-2,-0.8583690987124464,118,51.082251082251084,114,4,3.508771929824561,Blackall Tambo,961,4,930,4,976,5,903,3,1,1,0,0
30900,Boulia,Queensland,458,481,489,8,1.6632016632016633,31,6.768558951965066,0,43,44,87,18.08731808731809,68,19,27.941176470588236,55,63.2183908045977,34,21,61.76470588235294,Boulia,878,1,890,2,864,1,898,2,1,1,0,0
31000,Brisbane,Queensland,1263500,1353837,1375301,21464,1.585419810508946,111801,8.848516026909378,0,75201,79178,154379,11.40307141849425,148649,5730,3.8547181615752546,75219,48.72359582585714,72219,3000,4.154031487558676,Brisbane,1045,9,1061,9,1012,8,1076,9,1,1,0,0
31750,Bulloo,Queensland,340,345,347,2,0.5797101449275363,7,2.0588235294117645,0,22,30,52,15.072463768115943,49,3,6.122448979591836,29,55.769230769230774,28,1,3.571428571428571,Bulloo,990,6,942,5,972,5,873,1,1,1,0,0
31820,Bundaberg,Queensland,98883,105895,107297,1402,1.323952972283866,8414,8.509046044314998,0,5505,6391,11896,11.233769299778082,12125,-229,-1.8886597938144332,5768,48.486886348352385,5828,-60,-1.029512697323267,Bundaberg,924,2,898,2,954,3,891,2,1,1,0,0
31900,Burdekin,Queensland,16934,17134,17220,86,0.501925995097467,286,1.6889098854375812,0,902,1031,1933,11.281662192132602,2086,-153,-7.334611697027804,901,46.61148473874806,974,-73,-7.494866529774128,Burdekin,966,5,923,3,969,4,890,2,1,1,0,0
31950,Burke,Queensland,415,444,449,5,1.1261261261261262,34,8.19277108433735,0,23,21,44,9.90990990990991,41,3,7.317073170731707,21,47.72727272727273,21,0,0.0,Burke,941,3,928,4,899,2,927,4,1,1,0,0
32080,Cairns,Queensland,168710,177573,179334,1761,0.9917048199895254,10624,6.297196372473475,0,10589,12023,22612,12.733917881659936,23296,-684,-2.9361263736263736,10946,48.40792499557757,11361,-415,-3.652847460610862,Cairns,981,6,966,7,971,4,972,7,1,1,0,0
32250,Carpentaria,Queensland,2118,2220,2247,27,1.2162162162162162,129,6.090651558073654,0,205,137,342,15.405405405405407,308,34,11.03896103896104,179,52.33918128654971,154,25,16.233766233766232,Carpentaria,851,1,862,1,837,1,852,1,1,1,0,0
32260,Cassowary Coast,Queensland,29608,30365,30666,301,0.991272847027828,1058,3.573358551742772,0,1782,1843,3625,11.938086612876667,3690,-65,-1.7615176151761516,1690,46.62068965517241,1770,-80,-4.519774011299435,Cassowary Coast,929,3,902,2,941,2,888,2,1,1,0,0
32270,Central Highlands (Qld),Queensland,28524,29301,29481,180,0.6143135046585441,957,3.355069415229281,0,2287,2264,4551,15.53189310945019,4533,18,0.3970880211780278,2253,49.50560316413975,2181,72,3.3012379642365883,Central Highlands (Qld),996,7,961,6,1003,8,914,3,1,1,0,0
32310,Charters Towers,Queensland,11923,12030,12088,58,0.48212801330008315,165,1.383879895999329,0,639,1018,1657,13.773898586866167,1838,-181,-9.84766050054407,775,46.77127338563669,883,-108,-12.231030577576444,Charters Towers,933,3,908,2,945,3,894,2,1,1,0,0
32330,Cherbourg,Queensland,1220,1274,1289,15,1.1773940345368918,69,5.655737704918033,0,135,159,294,23.076923076923077,306,-12,-3.9215686274509802,119,40.476190476190474,148,-29,-19.594594594594593,Cherbourg,498,1,660,1,561,1,814,1,1,1,0,0
32450,Cloncurry,Queensland,3528,3882,3907,25,0.6439979392065945,379,10.742630385487528,0,289,207,496,12.776919113858836,403,93,23.076923076923077,248,50.0,202,46,22.772277227722775,Cloncurry,965,5,939,4,936,2,903,3,1,1,0,0
32500,Cook,Queensland,4579,4825,4876,51,1.0569948186528497,297,6.486132343306399,0,323,269,592,12.269430051813472,558,34,6.093189964157706,307,51.858108108108105,278,29,10.431654676258994,Cook,913,2,912,3,885,2,937,5,1,1,0,0
32600,Croydon,Queensland,269,270,273,3,1.1111111111111112,4,1.486988847583643,0,25,15,40,14.814814814814813,35,5,14.285714285714285,23,57.49999999999999,21,2,9.523809523809524,Croydon,876,1,890,2,839,1,867,1,1,1,0,0
32750,Diamantina,Queensland,273,264,265,1,0.3787878787878788,-8,-2.93040293040293,0,7,11,18,6.8181818181818175,26,-8,-30.76923076923077,4,22.22222222222222,12,-8,-66.66666666666666,Diamantina,952,4,942,5,884,1,898,2,1,1,0,0
32770,Doomadgee,Queensland,1459,1471,1484,13,0.8837525492861998,25,1.7135023989033584,0,149,150,299,20.326308633582595,324,-25,-7.716049382716049,134,44.81605351170568,138,-4,-2.898550724637681,Doomadgee,534,1,696,1,580,1,846,1,1,1,0,0
32810,Douglas,Queensland,12371,13038,13169,131,1.0047553305721737,798,6.450569881173712,0,622,698,1320,10.124252185918085,1339,-19,-1.4189693801344287,641,48.56060606060606,651,-10,-1.5360983102918586,Douglas,979,6,944,5,967,4,936,5,1,1,0,0
33100,Etheridge,Queensland,731,721,727,6,0.8321775312066574,-4,-0.5471956224350205,0,35,41,76,10.540915395284326,82,-6,-7.317073170731707,39,51.31578947368421,43,-4,-9.30232558139535,Etheridge,982,6,961,6,968,4,949,6,1,1,0,0
33200,Flinders (Qld),Queensland,1509,1539,1545,6,0.3898635477582846,36,2.3856858846918487,0,96,83,179,11.630929174788823,161,18,11.180124223602485,91,50.83798882681564,87,4,4.597701149425287,Flinders (Qld),970,5,945,5,960,4,930,5,1,1,0,0
33220,Fraser Coast,Queensland,109938,120351,122924,2573,2.1379132703508903,12986,11.812112281467737,0,5656,6858,12514,10.397919419032663,12682,-168,-1.3247121905062293,6106,48.79335144638006,6123,-17,-0.27764167891556424,Fraser Coast,915,2,890,2,954,3,886,2,1,1,0,0
33360,Gladstone,Queensland,63890,67949,69046,1097,1.6144461287141827,5156,8.070120519643137,0,4835,5241,10076,14.828768635300005,9756,320,3.2800328003280033,4952,49.14648670107186,4784,168,3.511705685618729,Gladstone,954,4,926,3,975,5,898,2,1,1,0,0
33430,Gold Coast,Queensland,626342,679286,691230,11944,1.7583168208972364,64888,10.359835361511761,0,38040,40909,78949,11.62235052687675,76438,2511,3.2850153065229337,38363,48.59212909599868,37270,1093,2.932653608800644,Gold Coast,1019,8,1009,9,1015,8,1001,8,1,1,0,0
33610,Goondiwindi,Queensland,10516,10457,10438,-19,-0.18169647126326863,-78,-0.7417268923545074,0,726,761,1487,14.220139619393708,1523,-36,-2.3637557452396587,728,48.95763281775387,741,-13,-1.7543859649122806,Goondiwindi,965,4,938,4,976,5,921,4,1,1,0,0
33620,Gympie,Queensland,53021,57317,58487,1170,2.0412792016330235,5466,10.309122800399843,0,3172,3497,6669,11.635291449308232,6647,22,0.33097638032194976,3218,48.25311141100615,3175,43,1.3543307086614174,Gympie,930,3,896,2,972,5,889,2,1,1,0,0
33800,Hinchinbrook,Queensland,10911,11130,11194,64,0.5750224618149147,283,2.5937127669324536,0,559,613,1172,10.530098831985626,1228,-56,-4.5602605863192185,586,50.0,575,11,1.9130434782608694,Hinchinbrook,954,4,911,3,953,3,884,2,1,1,0,0
33830,Hope Vale,Queensland,1007,1057,1073,16,1.5137180700094608,66,6.554121151936444,0,112,100,212,20.056764427625353,184,28,15.217391304347828,100,47.16981132075472,72,28,38.88888888888889,Hope Vale,631,1,722,1,634,1,815,1,1,1,0,0
33960,Ipswich,Queensland,226778,259134,268272,9138,3.526360878927505,41494,18.29718932171551,0,19944,19735,39679,15.31215510122176,34850,4829,13.856527977044477,19112,48.16653645505179,16967,2145,12.642187776271586,Ipswich,958,4,940,4,980,5,934,5,1,1,0,0
33980,Isaac,Queensland,22141,23159,23186,27,0.11658534479036227,1045,4.719750688767445,0,1681,1589,3270,14.119780646832764,3158,112,3.546548448385054,1529,46.75840978593272,1505,24,1.5946843853820596,Isaac,1012,8,971,7,993,7,905,3,1,1,0,0
34420,Kowanyama,Queensland,1076,1147,1155,8,0.6974716652136007,79,7.342007434944238,0,90,85,175,15.257192676547515,181,-6,-3.314917127071823,78,44.57142857142857,84,-6,-7.142857142857142,Kowanyama,528,1,686,1,509,1,765,1,1,1,0,0
34530,Livingstone,Queensland,39206,42774,43668,894,2.0900547061298917,4462,11.380911085038004,0,2510,2954,5464,12.774115116659654,5233,231,4.414293904070323,2564,46.925329428989755,2438,126,5.1681706316652996,Livingstone,1005,7,970,7,1030,9,935,5,1,1,0,0
34570,Lockhart River,Queensland,673,686,702,16,2.3323615160349855,29,4.3090638930163445,0,52,71,123,17.93002915451895,131,-8,-6.106870229007633,39,31.70731707317073,61,-22,-36.0655737704918,Lockhart River,622,1,744,1,582,1,794,1,1,1,0,0
34580,Lockyer Valley,Queensland,41366,44983,46058,1075,2.3897916990863215,4692,11.342648551950878,0,2657,3069,5726,12.729253273458863,5654,72,1.2734347364697558,2638,46.07055536150891,2654,-16,-0.6028636021100227,Lockyer Valley,948,3,921,3,997,7,902,3,1,1,0,0
34590,Logan,Queensland,343821,391566,403515,11949,3.0515928349243806,59694,17.36194124268151,0,28960,29251,58211,14.86620390943034,51465,6746,13.107937433207034,28377,48.748518321279484,24978,3399,13.607975018015853,Logan,944,3,930,4,985,6,916,3,1,1,0,0
34710,Longreach,Queensland,3651,3745,3741,-4,-0.1068090787716956,90,2.4650780608052587,0,235,268,503,13.43124165554072,508,-5,-0.984251968503937,228,45.32803180914513,243,-15,-6.172839506172839,Longreach,1003,7,976,7,967,4,967,7,1,1,0,0
34770,Mackay,Queensland,121395,128139,129253,1114,0.8693684202311553,7858,6.4730837349149475,0,8308,8932,17240,13.45413964522901,16908,332,1.9635675419919567,8436,48.932714617169374,8180,256,3.1295843520782394,Mackay,999,7,961,6,1007,8,917,4,1,1,0,0
34800,McKinlay,Queensland,828,849,850,1,0.11778563015312131,22,2.657004830917874,0,65,29,94,11.071849234393403,90,4,4.444444444444445,44,46.808510638297875,44,0,0.0,McKinlay,1014,8,977,7,1017,8,937,5,1,1,0,0
34830,Mapoon,Queensland,418,486,494,8,1.646090534979424,76,18.181818181818183,0,50,48,98,20.16460905349794,64,34,53.125,52,53.06122448979592,34,18,52.94117647058824,Mapoon,567,1,700,1,569,1,795,1,1,1,0,0
34860,Maranoa,Queensland,12891,13336,13370,34,0.2549490101979604,479,3.715770692731363,0,916,923,1839,13.789742051589682,1843,-4,-0.2170374389582203,887,48.23273518216422,899,-12,-1.3348164627363739,Maranoa,995,7,966,7,988,6,944,6,1,1,0,0
34880,Mareeba,Queensland,23010,23940,24205,265,1.1069340016708438,1195,5.1933941764450235,0,1225,1502,2727,11.390977443609023,2836,-109,-3.8434414668547254,1328,48.6982031536487,1385,-57,-4.115523465703971,Mareeba,937,3,921,3,952,3,922,4,1,1,0,0
35010,Moreton Bay,Queensland,476622,521494,532445,10951,2.099928282971616,55823,11.712216389507828,0,32801,35687,68488,13.13303700521962,66784,1704,2.5515093435553426,33305,48.628956897558695,32361,944,2.9170915608293937,Moreton Bay,992,7,970,7,1012,8,955,6,1,1,0,0
35250,Mornington,Queensland,1093,1087,1099,12,1.1039558417663293,6,0.5489478499542544,0,64,87,151,13.891444342226311,215,-64,-29.767441860465116,77,50.993377483443716,102,-25,-24.509803921568626,Mornington,609,1,747,1,588,1,899,2,1,1,0,0
35300,Mount Isa,Queensland,19315,18725,18585,-140,-0.7476635514018692,-730,-3.779446026404349,0,1462,1374,2836,15.145527369826436,2913,-77,-2.6433230346721595,1343,47.35543018335684,1431,-88,-6.149545772187281,Mount Isa,972,5,954,6,938,2,927,4,1,1,0,0
35600,Murweh,Queensland,4106,3988,4004,16,0.4012036108324975,-102,-2.484169508037019,0,252,211,463,11.609829488465397,511,-48,-9.393346379647749,240,51.83585313174947,252,-12,-4.761904761904762,Murweh,948,3,930,4,943,2,930,5,1,1,0,0
35670,Napranum,Queensland,923,941,952,11,1.1689691817215728,29,3.14192849404117,0,94,89,183,19.44739638682253,180,3,1.6666666666666667,101,55.19125683060109,88,13,14.772727272727273,Napranum,623,1,738,1,619,1,818,1,1,1,0,0
35740,Noosa,Queensland,56662,59015,59551,536,0.9082436668643565,2889,5.0986551833680425,0,2880,3550,6430,10.895535033466068,6570,-140,-2.13089802130898,3144,48.89580093312597,3189,-45,-1.4111006585136407,Noosa,1030,9,1009,9,1029,9,1003,8,1,1,0,0
35760,North Burnett,Queensland,10206,10449,10562,113,1.0814432003062493,356,3.4881442288849698,0,494,599,1093,10.460331132165757,1201,-108,-8.992506244796003,510,46.66056724611162,576,-66,-11.458333333333332,North Burnett,902,2,888,2,943,3,887,2,1,1,0,0
35780,Northern Peninsula Area,Queensland,2891,2925,2944,19,0.6495726495726496,53,1.8332756831546178,0,339,346,685,23.418803418803417,671,14,2.086438152011923,352,51.386861313868614,335,17,5.074626865671641,Northern Peninsula Area,702,1,792,1,636,1,881,1,1,1,0,0
35790,Palm Island,Queensland,2205,2282,2335,53,2.322524101665206,130,5.895691609977324,0,233,230,463,20.289219982471515,456,7,1.5350877192982455,258,55.72354211663067,229,29,12.663755458515283,Palm Island,567,1,707,1,570,1,851,1,1,1,0,0
35800,Paroo,Queensland,1683,1722,1724,2,0.11614401858304298,41,2.43612596553773,0,133,107,240,13.937282229965156,221,19,8.597285067873303,112,46.666666666666664,115,-3,-2.608695652173913,Paroo,866,1,884,2,857,1,921,4,1,1,0,0
36070,Pormpuraaw,Queensland,672,645,650,5,0.7751937984496124,-22,-3.273809523809524,0,47,45,92,14.263565891472869,115,-23,-20.0,37,40.21739130434783,51,-14,-27.450980392156865,Pormpuraaw,547,1,706,1,512,1,759,1,1,1,0,0
36150,Quilpie,Queensland,721,714,720,6,0.8403361344537815,-1,-0.13869625520110956,0,63,32,95,13.305322128851541,80,15,18.75,33,34.73684210526316,34,-1,-2.941176470588235,Quilpie,998,7,969,7,980,5,942,6,1,1,0,0
36250,Redland,Queensland,160418,169940,172831,2891,1.701188654819348,12413,7.737909710880325,0,9845,10932,20777,12.22607979286807,20751,26,0.1252951664980001,9968,47.97612744862107,9995,-27,-0.27013506753376687,Redland,1024,8,1003,8,1041,10,979,8,1,1,0,0
36300,Richmond,Queensland,769,785,788,3,0.3821656050955414,19,2.4707412223667102,0,64,46,110,14.012738853503185,87,23,26.436781609195403,55,50.0,49,6,12.244897959183673,Richmond,1009,8,975,7,1005,8,924,4,1,1,0,0
36370,Rockhampton,Queensland,82352,85170,85794,624,0.7326523423740754,3442,4.17961919564795,0,5520,6241,11761,13.808852882470354,11631,130,1.1177026910841716,5879,49.98724598248449,5718,161,2.8156698146204966,Rockhampton,949,3,924,3,960,4,910,3,1,1,0,0
36510,Scenic Rim,Queensland,43255,45944,46947,1003,2.1830924603865576,3692,8.535429430123685,0,2579,2906,5485,11.938446804805851,5830,-345,-5.917667238421955,2609,47.566089334548764,2827,-218,-7.711354793066855,Scenic Rim,986,6,959,6,1019,9,949,6,1,1,0,0
36580,Somerset,Queensland,25322,26516,26936,420,1.583949313621964,1614,6.373904114998815,0,1510,1837,3347,12.622567506411222,3592,-245,-6.820712694877505,1636,48.87959366596952,1735,-99,-5.706051873198847,Somerset,944,3,913,3,998,7,896,2,1,1,0,0
36630,South Burnett,Queensland,32952,34683,35111,428,1.2340339647666003,2159,6.551954357853848,0,1782,2097,3879,11.184153619929072,4282,-403,-9.41148995796357,1891,48.749677751997936,2065,-174,-8.426150121065374,South Burnett,907,2,885,2,945,3,888,2,1,1,0,0
36660,Southern Downs,Queensland,36393,37736,38064,328,0.8691965232139072,1671,4.591542329568873,0,1981,2430,4411,11.689103243587025,4699,-288,-6.1289636092785695,2171,49.217864429834506,2272,-101,-4.445422535211268,Southern Downs,939,3,909,3,964,4,900,2,1,1,0,0
36720,Sunshine Coast,Queensland,338389,374298,381957,7659,2.046230543577577,43568,12.87512300931768,0,21457,24156,45613,12.186279381669152,42134,3479,8.256989604594864,22299,48.88737859820665,20374,1925,9.448316481790517,Sunshine Coast,1022,8,1001,8,1023,9,991,8,1,1,0,0
36820,Tablelands,Queensland,26309,27575,27902,327,1.1858567543064369,1593,6.054962180242502,0,1524,1848,3372,12.228467815049864,3498,-126,-3.6020583190394513,1641,48.66548042704626,1683,-42,-2.4955436720142603,Tablelands,955,4,926,3,961,4,924,4,1,1,0,0
36910,Toowoomba,Queensland,173562,184075,186276,2201,1.1957082710851556,12714,7.325336191101739,0,11290,12716,24006,13.041423332880619,24164,-158,-0.6538652540970038,11752,48.954428059651754,11992,-240,-2.0013342228152102,Toowoomba,979,6,959,6,983,6,959,7,1,1,0,0
36950,Torres,Queensland,3589,3485,3490,5,0.1434720229555237,-99,-2.758428531624408,0,278,339,617,17.70444763271162,684,-67,-9.7953216374269,307,49.75688816855753,330,-23,-6.969696969696971,Torres,904,2,939,4,824,1,981,8,1,1,0,0
36960,Torres Strait Island,Queensland,4355,4278,4298,20,0.46750818139317435,-57,-1.3088404133180254,0,473,397,870,20.336605890603085,976,-106,-10.860655737704917,407,46.7816091954023,458,-51,-11.135371179039302,Torres Strait Island,649,1,777,1,628,1,885,2,1,1,0,0
37010,Townsville,Queensland,194679,203972,206260,2288,1.1217225893750122,11581,5.9487669445600195,0,12499,13644,26143,12.816955268370167,26203,-60,-0.22898141434186925,12633,48.32268676127453,12836,-203,-1.5814895606107822,Townsville,990,6,966,7,981,5,962,7,1,1,0,0
37300,Weipa,Queensland,4143,4268,4297,29,0.6794751640112464,154,3.7171132029930005,0,383,348,731,17.12746016869728,690,41,5.942028985507246,339,46.37482900136799,319,20,6.269592476489027,Weipa,1058,10,1036,9,1011,8,944,6,1,1,0,0
37310,Western Downs,Queensland,34390,35237,35452,215,0.6101540993841701,1062,3.0881070078511192,0,2361,2609,4970,14.104492436927094,5129,-159,-3.1000194969779686,2478,49.859154929577464,2473,5,0.20218358269308534,Western Downs,946,3,922,3,969,4,912,3,1,1,0,0
37340,Whitsunday,Queensland,37105,40639,41374,735,1.8086074952631708,4269,11.505187980056595,0,2289,2467,4756,11.703043874111076,4406,350,7.9437131184748075,2238,47.056349873843565,2117,121,5.715635333018422,Whitsunday,969,5,935,4,977,5,899,2,1,1,0,0
37400,Winton,Queensland,1130,1138,1152,14,1.2302284710017575,22,1.9469026548672566,0,73,72,145,12.74165202108963,127,18,14.173228346456693,89,61.37931034482759,71,18,25.352112676056336,Winton,993,7,959,6,972,4,932,5,1,1,0,0
